date,yoy_pct,original_value
2017-09-01,1.98819336155045,18.313
2017-10-01,2.9408488359139895,18.482
2017-11-01,1.1859262589927866,18.003
2017-12-01,-2.133829403074905,17.887
2018-01-01,-2.6965782914117553,17.176
2018-02-01,-1.4238092547601666,17.447
2018-03-01,3.5226540062129885,17.662
2018-04-01,2.435046021204701,17.584
2018-05-01,4.3791347110824885,17.829
2018-06-01,3.5785172212492666,17.743
2018-07-01,2.274177641120856,17.629
2018-08-01,3.008621195237815,17.564
2018-09-01,-2.9323431442144887,17.776
2018-10-01,-2.6566388918948136,17.991
2018-11-01,0.3221685274676478,18.061
2018-12-01,1.0622239615363238,18.077
2019-01-01,-1.1993479273404772,16.97
2019-02-01,-2.7798475382587284,16.962
2019-03-01,1.019137130562786,17.842
2019-04-01,-3.5031847133757954,16.968
2019-05-01,0.7740198552919297,17.967
2019-06-01,0.21416896804373753,17.781
2019-07-01,0.30064098927902183,17.682
2019-08-01,1.8105215212935732,17.882
2019-09-01,-0.31503150315032036,17.72
2019-10-01,-5.235951308987829,17.049
2019-11-01,-2.834837495155307,17.549
2019-12-01,-3.241688333241144,17.491
2020-01-01,-0.45374189746610893,16.893
2020-02-01,0.7428369296073711,17.088
2020-03-01,-33.66214549938347,11.836
2020-04-01,-47.289014615747284,8.944
2020-05-01,-30.3834808259587,12.508
2020-06-01,-24.24498059726674,13.47
2020-07-01,-13.895486935866973,15.225
2020-08-01,-10.904820489878098,15.932
2020-09-01,-5.536117381489836,16.739
2020-10-01,-2.557334741040529,16.613
2020-11-01,-6.820901475867569,16.352
2020-12-01,-2.967240295008855,16.972
2021-01-01,-1.1602438880009558,16.697
2021-02-01,-5.641385767790275,16.124
2021-03-01,56.269009800608295,18.496
2021-04-01,109.0451699463327,18.697
2021-05-01,39.63863127598339,17.466
2021-06-01,18.06236080178174,15.903
2021-07-01,-0.1182266009852162,15.207
2021-08-01,-13.601556615616373,13.765
2021-09-01,-23.99784933389092,12.722
2021-10-01,-20.658520435803286,13.181
2021-11-01,-17.539138943248535,13.484
2021-12-01,-22.42517086966769,13.166
2022-01-01,-10.96604180391687,14.866
2022-02-01,-12.130984867278594,14.168
2022-03-01,-22.934688581314877,14.254
2022-04-01,-21.474033267369087,14.682
2022-05-01,-23.932211153097448,13.286
2022-06-01,-14.047663962774315,13.669
2022-07-01,-8.818307358453348,13.866
2022-08-01,2.1649110061750854,14.063
2022-09-01,11.114604621914781,14.136
2022-10-01,14.49055458614672,15.091
2022-11-01,9.262830020765357,14.733
2022-12-01,5.840802065927386,13.935
2023-01-01,5.3746804789452485,15.665
2023-02-01,8.935629587803495,15.434
2023-03-01,9.920022449838651,15.668
2023-04-01,12.014711892112807,16.446
2023-05-01,20.03612825530634,15.948
2023-06-01,20.191674592142796,16.429
2023-07-01,17.56815231501514,16.302
2023-08-01,13.119533527696792,15.908
2023-09-01,14.55857385398982,16.194
2023-10-01,4.737923265522492,15.806
2023-11-01,8.185705558949286,15.939
2023-12-01,17.588805166846065,16.386
2024-01-01,-0.8298755186721962,15.535
2024-02-01,4.82052611118311,16.178
2024-03-01,2.9805973959663223,16.135
2024-04-01,0.5107624954396206,16.53
2024-05-01,2.2573363431151128,16.308
2024-06-01,-6.062450544768394,15.433
2024-07-01,0.2760397497239664,16.347
2024-08-01,-1.6972592406336418,15.638
2024-09-01,0.5001852537976914,16.275
2024-10-01,4.9095280273314,16.582
2024-11-01,7.597716293368451,17.15
2024-12-01,5.72439887709022,17.324
2025-01-01,3.1541680077244783,16.025
2025-02-01,1.3536901965632175,16.397
2025-03-01,13.300278896808159,18.281
2025-04-01,7.326073805202649,17.741
2025-05-01,-1.5329899435859717,16.058
2025-06-01,2.1641936110931015,15.767
2025-07-01,3.9212087844864296,16.988
2025-08-01,5.461056401074305,16.492
